Id,Year,Month,State,Illnesses
5548,2002,March,Illinois,4
5549,2002,March,Illinois,10
5550,2002,March,Illinois,10
5551,2002,March,Illinois,17
5552,2002,March,Illinois,22
5553,2002,March,Iowa,116
5554,2002,March,Kansas,3
5555,2002,March,Louisiana,32
5556,2002,March,Maryland,3
5557,2002,March,Maryland,17
5558,2002,March,Maryland,2
5559,2002,March,Maryland,3
5560,2002,March,Maryland,5
5561,2002,March,Maryland,3
5562,2002,March,Maryland,2
5563,2002,March,Michigan,2
5564,2002,March,Michigan,26
5565,2002,March,Michigan,2
5566,2002,March,Michigan,0
5567,2002,March,Michigan,0
5568,2002,March,Michigan,0
5569,2002,March,Minnesota,0
5570,2002,March,Minnesota,4
5571,2002,March,Minnesota,9
5572,2002,March,Minnesota,44
5573,2002,March,Minnesota,8
5574,2002,March,Missouri,71
5575,2002,March,"New York",0
5576,2002,March,"New York",51
5577,2002,March,"North Carolina",50
5578,2002,March,Ohio,7
5579,2002,March,Ohio,4
5580,2002,March,Oregon,13
5581,2002,March,Tennessee,18
5582,2002,March,Tennessee,0
5583,2002,March,Texas,700
5584,2002,March,Virginia,25
5585,2002,March,Virginia,10
5586,2002,March,Washington,2
5587,2002,March,Washington,3
5588,2002,March,Washington,4
5589,2002,March,Washington,0
5590,2002,March,Washington,3
5591,2002,March,Washington,2
5592,2002,March,Wisconsin,2
5593,2002,March,Wisconsin,11
5594,2002,April,Alabama,5
5595,2002,April,Alabama,4
5596,2002,April,Alabama,2
5597,2002,April,Alabama,2
5598,2002,April,Alaska,5
5599,2002,April,California,14
5600,2002,April,California,2
5601,2002,April,California,2
5602,2002,April,California,2
5603,2002,April,California,26
5604,2002,April,California,7
5605,2002,April,California,21
5606,2002,April,California,0
5607,2002,April,California,2
5608,2002,April,California,15
5609,2002,April,California,6
5610,2002,April,California,18
5611,2002,April,California,4
5612,2002,April,California,125
5613,2002,April,California,0
5614,2002,April,California,0
5615,2002,April,California,0
5616,2002,April,California,0
5617,2002,April,California,0
5618,2002,April,California,9
5619,2002,April,Colorado,14
5620,2002,April,Florida,2
5621,2002,April,Florida,2
5622,2002,April,Florida,4
5623,2002,April,Florida,4
5624,2002,April,Florida,3
5625,2002,April,Florida,2
5626,2002,April,Florida,2
5627,2002,April,Florida,2
5628,2002,April,Florida,2
5629,2002,April,Florida,2
5630,2002,April,Florida,3
5631,2002,April,Florida,6
5632,2002,April,Florida,0
5633,2002,April,Florida,4
5634,2002,April,Florida,0
5635,2002,April,Florida,2
5636,2002,April,Florida,7
5637,2002,April,Florida,6
5638,2002,April,Florida,2
5639,2002,April,Florida,5
5640,2002,April,Florida,37
5641,2002,April,Florida,2
5642,2002,April,Georgia,10
5643,2002,April,Georgia,3
5644,2002,April,Georgia,17
5645,2002,April,Hawaii,5
5646,2002,April,Hawaii,4
5647,2002,April,Hawaii,2
5648,2002,April,Hawaii,0
5649,2002,April,Hawaii,0
5650,2002,April,Hawaii,5
5651,2002,April,Idaho,0
5652,2002,April,Illinois,6
5653,2002,April,Illinois,2
5654,2002,April,Illinois,18
5655,2002,April,Illinois,2
5656,2002,April,Illinois,2
5657,2002,April,Illinois,2
5658,2002,April,Illinois,5
5659,2002,April,Illinois,4
5660,2002,April,Illinois,4
5661,2002,April,Illinois,12
5662,2002,April,Illinois,2
5663,2002,April,Indiana,29
5664,2002,April,Indiana,25
5665,2002,April,Iowa,41
5666,2002,April,Kansas,11
5667,2002,April,Kansas,19
5668,2002,April,Kansas,3
5669,2002,April,Kansas,16
5670,2002,April,Kansas,46
5671,2002,April,Kansas,13
5672,2002,April,Maryland,4
5673,2002,April,Maryland,6
5674,2002,April,Maryland,10
5675,2002,April,Maryland,2
5676,2002,April,Maryland,2
5677,2002,April,Maryland,3
5678,2002,April,Massachusetts,8
5679,2002,April,Massachusetts,338
5680,2002,April,Michigan,8
5681,2002,April,Michigan,9
5682,2002,April,Michigan,10
5683,2002,April,Michigan,14
5684,2002,April,Michigan,4
5685,2002,April,Michigan,48
5686,2002,April,Michigan,8
5687,2002,April,Minnesota,2
5688,2002,April,Minnesota,2
5689,2002,April,Minnesota,6
5690,2002,April,Mississippi,24
5691,2002,April,Missouri,5
5692,2002,April,Multistate,0
5693,2002,April,"New Hampshire",9
5694,2002,April,"New York",0
5695,2002,April,"New York",0
5696,2002,April,"New York",30
5697,2002,April,"North Carolina",201
5698,2002,April,"North Carolina",239
5699,2002,April,"North Carolina",0
5700,2002,April,"North Dakota",119
5701,2002,April,Ohio,0
5702,2002,April,Ohio,0
5703,2002,April,Ohio,2
5704,2002,April,Oregon,4
5705,2002,April,Oregon,0
5706,2002,April,Oregon,6
5707,2002,April,Oregon,5
5708,2002,April,Oregon,11
5709,2002,April,Oregon,4
5710,2002,April,Oregon,11
5711,2002,April,Oregon,4
5712,2002,April,Pennsylvania,3
5713,2002,April,Tennessee,0
5714,2002,April,Tennessee,11
5715,2002,April,Vermont,0
5716,2002,April,Virginia,57
5717,2002,April,Virginia,0
5718,2002,April,Washington,3
5719,2002,April,Washington,219
5720,2002,April,Washington,3
5721,2002,April,"Washington DC",0
5722,2002,April,Wisconsin,59
5723,2002,April,Wisconsin,34
5724,2002,April,Wisconsin,44
5725,2002,April,Wisconsin,43
5726,2002,May,Alabama,2
5727,2002,May,Alabama,2
5728,2002,May,Alabama,0
5729,2002,May,Alaska,6
5730,2002,May,Alaska,21
5731,2002,May,California,50
5732,2002,May,California,7
5733,2002,May,California,3
5734,2002,May,California,2
5735,2002,May,California,2
5736,2002,May,California,5
5737,2002,May,California,0
5738,2002,May,California,8
5739,2002,May,California,2
5740,2002,May,California,5
5741,2002,May,California,0
5742,2002,May,California,6
5743,2002,May,California,94
5744,2002,May,California,162
5745,2002,May,California,8
5746,2002,May,California,20
5747,2002,May,California,3
5748,2002,May,California,8
5749,2002,May,California,0
5750,2002,May,Colorado,30
5751,2002,May,Delaware,21
5752,2002,May,Florida,10
5753,2002,May,Florida,2
5754,2002,May,Florida,3
5755,2002,May,Florida,3
5756,2002,May,Florida,2
5757,2002,May,Florida,2
5758,2002,May,Florida,0
5759,2002,May,Florida,2
5760,2002,May,Florida,0
5761,2002,May,Florida,7
5762,2002,May,Florida,4
5763,2002,May,Florida,10
5764,2002,May,Florida,2
5765,2002,May,Florida,2
5766,2002,May,Florida,2
5767,2002,May,Florida,2
5768,2002,May,Florida,15
5769,2002,May,Georgia,4
5770,2002,May,Hawaii,7
5771,2002,May,Hawaii,2
5772,2002,May,Hawaii,5
5773,2002,May,Illinois,2
5774,2002,May,Illinois,8
5775,2002,May,Illinois,2
5776,2002,May,Illinois,11
5777,2002,May,Illinois,215
5778,2002,May,Illinois,6
5779,2002,May,Illinois,8
5780,2002,May,Illinois,3
5781,2002,May,Illinois,7
5782,2002,May,Indiana,38
5783,2002,May,Indiana,9
5784,2002,May,Kansas,6
5785,2002,May,Kansas,4
5786,2002,May,Kansas,30
5787,2002,May,Maryland,3
5788,2002,May,Maryland,0
5789,2002,May,Maryland,3
5790,2002,May,Maryland,2
5791,2002,May,Maryland,13
5792,2002,May,Maryland,5
5793,2002,May,Maryland,7
5794,2002,May,Massachusetts,10
5795,2002,May,Massachusetts,25
5796,2002,May,Minnesota,6
5797,2002,May,Minnesota,9
5798,2002,May,Minnesota,18
5799,2002,May,Minnesota,0
5800,2002,May,Minnesota,3
5801,2002,May,Minnesota,12
5802,2002,May,Minnesota,3
5803,2002,May,Mississippi,41
5804,2002,May,"New York",6
5805,2002,May,"New York",12
5806,2002,May,"New York",2
5807,2002,May,"New York",0
5808,2002,May,"New York",5
5809,2002,May,"New York",7
5810,2002,May,"New York",3
5811,2002,May,"New York",46
5812,2002,May,Ohio,6
5813,2002,May,Ohio,3
5814,2002,May,Ohio,40
5815,2002,May,Ohio,4
5816,2002,May,Ohio,23
5817,2002,May,Ohio,3
5818,2002,May,Oregon,10
5819,2002,May,Oregon,4
5820,2002,May,Oregon,0
5821,2002,May,Oregon,8
5822,2002,May,Oregon,3
5823,2002,May,Oregon,12
5824,2002,May,Pennsylvania,4
5825,2002,May,Tennessee,15
5826,2002,May,Tennessee,5
5827,2002,May,Washington,2
5828,2002,May,Washington,13
5829,2002,May,Washington,4
5830,2002,May,Washington,5
5831,2002,May,Washington,3
5832,2002,May,"Washington DC",3
5833,2002,May,"Washington DC",14
5834,2002,May,"Washington DC",0
5835,2002,May,Wisconsin,19
5836,2002,June,Alabama,3
5837,2002,June,Alabama,3
5838,2002,June,Alabama,2
5839,2002,June,Alabama,0
5840,2002,June,Arizona,35
5841,2002,June,Arkansas,8
5842,2002,June,California,0
5843,2002,June,California,2
5844,2002,June,California,3
5845,2002,June,California,17
5846,2002,June,California,15
5847,2002,June,California,50
5848,2002,June,California,18
5849,2002,June,California,0
5850,2002,June,California,33
5851,2002,June,California,0
5852,2002,June,California,0
5853,2002,June,California,0
5854,2002,June,California,0
5855,2002,June,California,0
5856,2002,June,California,0
5857,2002,June,California,0
5858,2002,June,California,18
5859,2002,June,California,18
5860,2002,June,Colorado,50
5861,2002,June,Florida,2
5862,2002,June,Florida,2
5863,2002,June,Florida,2
5864,2002,June,Florida,2
5865,2002,June,Florida,2
5866,2002,June,Florida,2
5867,2002,June,Florida,2
5868,2002,June,Florida,3
5869,2002,June,Florida,2
5870,2002,June,Florida,2
5871,2002,June,Florida,3
5872,2002,June,Florida,2
5873,2002,June,Florida,2
5874,2002,June,Florida,3
5875,2002,June,Florida,3
5876,2002,June,Florida,0
5877,2002,June,Florida,2
5878,2002,June,Florida,2
5879,2002,June,Florida,34
5880,2002,June,Florida,2
5881,2002,June,Florida,2
5882,2002,June,Florida,159
5883,2002,June,Florida,8
5884,2002,June,Florida,4
5885,2002,June,Florida,40
5886,2002,June,Florida,34
5887,2002,June,Georgia,7
5888,2002,June,Hawaii,3
5889,2002,June,Hawaii,4
5890,2002,June,Hawaii,3
5891,2002,June,Hawaii,2
5892,2002,June,Illinois,26
5893,2002,June,Illinois,6
5894,2002,June,Illinois,19
5895,2002,June,Illinois,10
5896,2002,June,Illinois,0
5897,2002,June,Illinois,4
5898,2002,June,Iowa,18
5899,2002,June,Iowa,5
5900,2002,June,Kansas,5
5901,2002,June,Kansas,4
5902,2002,June,Louisiana,27
5903,2002,June,Maryland,4
5904,2002,June,Maryland,3
5905,2002,June,Maryland,5
5906,2002,June,Massachusetts,3
5907,2002,June,Massachusetts,35
5908,2002,June,Michigan,0
5909,2002,June,Michigan,7
5910,2002,June,Michigan,36
5911,2002,June,Michigan,7
5912,2002,June,Michigan,4
5913,2002,June,Michigan,7
5914,2002,June,Minnesota,18
5915,2002,June,Multistate,47
5916,2002,June,Nevada,24
5917,2002,June,"New York",146
5918,2002,June,"New York",11
5919,2002,June,"New York",0
5920,2002,June,"New York",4
5921,2002,June,"New York",2
5922,2002,June,"New York",11
5923,2002,June,"New York",7
5924,2002,June,"North Carolina",53
5925,2002,June,"North Carolina",23
5926,2002,June,Ohio,4
5927,2002,June,Ohio,16
5928,2002,June,Ohio,0
5929,2002,June,Ohio,8
5930,2002,June,Ohio,15
5931,2002,June,Ohio,2
5932,2002,June,Ohio,8
5933,2002,June,Ohio,2
5934,2002,June,Oregon,6
5935,2002,June,Oregon,8
5936,2002,June,Oregon,2
5937,2002,June,Oregon,50
5938,2002,June,Oregon,43
5939,2002,June,Pennsylvania,0
5940,2002,June,Pennsylvania,11
5941,2002,June,Pennsylvania,6
5942,2002,June,Pennsylvania,40
5943,2002,June,Pennsylvania,16
5944,2002,June,Tennessee,16
5945,2002,June,Tennessee,178
5946,2002,June,Tennessee,24
5947,2002,June,Texas,11
5948,2002,June,Texas,58
5949,2002,June,Texas,58
5950,2002,June,Washington,0
5951,2002,June,Washington,2
5952,2002,June,Washington,7
5953,2002,June,Washington,19
5954,2002,June,Washington,2
5955,2002,June,Washington,19
5956,2002,June,Washington,6
5957,2002,June,Washington,18
5958,2002,June,"Washington DC",0
5959,2002,June,"Washington DC",57
5960,2002,June,Wisconsin,13
5961,2002,June,Wisconsin,6
5962,2002,June,Wisconsin,40
5963,2002,July,Alabama,2
5964,2002,July,Alabama,2
5965,2002,July,Alabama,0
5966,2002,July,Alabama,4
5967,2002,July,Alabama,2
5968,2002,July,Alabama,2
5969,2002,July,Alabama,4
5970,2002,July,Alabama,2
5971,2002,July,Alaska,2
5972,2002,July,Alaska,8
5973,2002,July,Arizona,45
5974,2002,July,California,0
5975,2002,July,California,14
5976,2002,July,California,2
5977,2002,July,California,7
5978,2002,July,California,3
5979,2002,July,California,13
5980,2002,July,California,4
5981,2002,July,California,14
5982,2002,July,California,4
5983,2002,July,California,2
5984,2002,July,California,5
5985,2002,July,California,12
5986,2002,July,Colorado,0
5987,2002,July,Florida,2
5988,2002,July,Florida,7
5989,2002,July,Florida,4
5990,2002,July,Florida,7
5991,2002,July,Florida,2
5992,2002,July,Florida,2
5993,2002,July,Florida,3
5994,2002,July,Florida,2
5995,2002,July,Florida,2
5996,2002,July,Florida,5
5997,2002,July,Florida,2
5998,2002,July,Florida,0
5999,2002,July,Florida,5
6000,2002,July,Florida,2
6001,2002,July,Florida,10
6002,2002,July,Florida,8
6003,2002,July,Florida,3
6004,2002,July,Florida,5
6005,2002,July,Florida,5
6006,2002,July,Florida,56
6007,2002,July,Guam,2
6008,2002,July,Guam,2
6009,2002,July,Guam,0
6010,2002,July,Guam,3
6011,2002,July,Hawaii,3
6012,2002,July,Hawaii,2
6013,2002,July,Hawaii,2
6014,2002,July,Hawaii,2
6015,2002,July,Hawaii,0
6016,2002,July,Hawaii,2
6017,2002,July,Illinois,24
6018,2002,July,Illinois,5
6019,2002,July,Illinois,24
6020,2002,July,Illinois,15
6021,2002,July,Illinois,3
6022,2002,July,Kansas,3
6023,2002,July,Kansas,2
6024,2002,July,Kansas,2
6025,2002,July,Kansas,25
6026,2002,July,Maine,80
6027,2002,July,Maine,7
6028,2002,July,Maryland,11
6029,2002,July,Maryland,3
6030,2002,July,Maryland,11
6031,2002,July,Maryland,4
6032,2002,July,Maryland,3
6033,2002,July,Massachusetts,5
6034,2002,July,Massachusetts,6
6035,2002,July,Massachusetts,25
6036,2002,July,Michigan,4
6037,2002,July,Michigan,5
6038,2002,July,Michigan,6
6039,2002,July,Michigan,12
6040,2002,July,Michigan,3
6041,2002,July,Minnesota,6
6042,2002,July,Minnesota,20
6043,2002,July,Minnesota,0
6044,2002,July,Multistate,54
6045,2002,July,Multistate,0
6046,2002,July,"New Jersey",30
6047,2002,July,"New York",4
6048,2002,July,"New York",20
6049,2002,July,"New York",2
6050,2002,July,"New York",14
6051,2002,July,"North Carolina",2
6052,2002,July,"North Carolina",11
6053,2002,July,Ohio,70
6054,2002,July,Ohio,0
6055,2002,July,Ohio,0
6056,2002,July,Ohio,3
6057,2002,July,Ohio,21
6058,2002,July,Ohio,25
6059,2002,July,Pennsylvania,9
6060,2002,July,Pennsylvania,18
6061,2002,July,Pennsylvania,0
6062,2002,July,Tennessee,6
6063,2002,July,Tennessee,12
6064,2002,July,Texas,24
6065,2002,July,Washington,37
6066,2002,July,Washington,4
6067,2002,July,Washington,2
6068,2002,July,Washington,2
6069,2002,July,Washington,7
6070,2002,July,Washington,55
6071,2002,July,Wisconsin,14
6072,2002,July,Wisconsin,10
6073,2002,July,Wisconsin,4
6074,2002,July,Wyoming,29
6075,2002,August,Alabama,2
6076,2002,August,Alabama,4
6077,2002,August,Alabama,3
6078,2002,August,Alabama,2
6079,2002,August,Alabama,7
6080,2002,August,Arkansas,22
6081,2002,August,California,0
6082,2002,August,California,6
6083,2002,August,California,5
6084,2002,August,California,2
6085,2002,August,California,2
6086,2002,August,California,0
6087,2002,August,California,19
6088,2002,August,California,0
6089,2002,August,California,3
6090,2002,August,California,20
6091,2002,August,California,3
6092,2002,August,California,24
6093,2002,August,California,4
6094,2002,August,California,0
6095,2002,August,California,32
6096,2002,August,California,28
6097,2002,August,California,16
6098,2002,August,California,50
6099,2002,August,California,3
6100,2002,August,California,9
6101,2002,August,California,6
6102,2002,August,Colorado,2
6103,2002,August,Connecticut,14
6104,2002,August,Florida,2
6105,2002,August,Florida,2
6106,2002,August,Florida,2
6107,2002,August,Florida,2
6108,2002,August,Florida,3
6109,2002,August,Florida,4
6110,2002,August,Florida,3
6111,2002,August,Florida,2
6112,2002,August,Florida,3
6113,2002,August,Florida,2
6114,2002,August,Florida,2
6115,2002,August,Florida,7
6116,2002,August,Florida,7
6117,2002,August,Florida,4
6118,2002,August,Florida,19
6119,2002,August,Florida,2
6120,2002,August,Florida,2
6121,2002,August,Florida,2
6122,2002,August,Georgia,49
6123,2002,August,Georgia,3
6124,2002,August,Georgia,19
6125,2002,August,Hawaii,2
6126,2002,August,Hawaii,2
6127,2002,August,Hawaii,2
6128,2002,August,Hawaii,3
6129,2002,August,Illinois,19
6130,2002,August,Illinois,6
6131,2002,August,Illinois,4
6132,2002,August,Illinois,8
6133,2002,August,Illinois,13
6134,2002,August,Illinois,10
6135,2002,August,Illinois,17
6136,2002,August,Illinois,4
6137,2002,August,Illinois,4
6138,2002,August,Iowa,47
6139,2002,August,Kansas,29
6140,2002,August,Kansas,10
6141,2002,August,Kentucky,6
6142,2002,August,Maryland,10
6143,2002,August,Maryland,7
6144,2002,August,Maryland,25
6145,2002,August,Maryland,4
6146,2002,August,Maryland,2
6147,2002,August,Maryland,3
6148,2002,August,Massachusetts,0
6149,2002,August,Massachusetts,0
6150,2002,August,Michigan,4
6151,2002,August,Michigan,24
6152,2002,August,Michigan,3
6153,2002,August,Michigan,9
6154,2002,August,Michigan,2
6155,2002,August,Michigan,3
6156,2002,August,Minnesota,55
6157,2002,August,Minnesota,12
6158,2002,August,Minnesota,6
6159,2002,August,Missouri,0
6160,2002,August,Multistate,74
6161,2002,August,Nebraska,10
6162,2002,August,"New Jersey",28
6163,2002,August,"New York",0
6164,2002,August,"New York",6
6165,2002,August,"New York",9
6166,2002,August,"New York",11
6167,2002,August,"North Carolina",4
6168,2002,August,"North Carolina",4
6169,2002,August,"North Carolina",34
6170,2002,August,Ohio,11
6171,2002,August,Pennsylvania,11
6172,2002,August,Pennsylvania,16
6173,2002,August,"South Carolina",26
6174,2002,August,Tennessee,0
6175,2002,August,Vermont,34
6176,2002,August,Virginia,78
6177,2002,August,Virginia,40
6178,2002,August,Washington,17
6179,2002,August,Washington,4
